record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,dataset_asal,id_indikator_unik
SEA-0004037,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,36.88427933,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004038,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con22,Persentase penduduk usia 15 tahun ke atas yang mengirim uang kepada orang yang memintanya melalui panggilan atau pesan.,1.026278883,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con22 | Keterampilan dan keamanan digital
SEA-0004039,THA,Thailand,negara,2024,Keterjangkauan internet,i154_FBB5$,Fixed-broadband Internet basket (5GB) (2018-),14.55,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5$ | Keterjangkauan internet
SEA-0004040,THA,Thailand,negara,2024,Keterjangkauan internet,i154_FBB5_GNI,Fixed-broadband Internet basket (5GB) (2018-),2.63,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_GNI | Keterjangkauan internet
SEA-0004041,THA,Thailand,negara,2024,Keterjangkauan internet,i154_FBB5_PPP,Fixed-broadband Internet basket (5GB) (2018-),47.74,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_PPP | Keterjangkauan internet
SEA-0004042,THA,Thailand,negara,2024,Keterjangkauan internet,i154_MobLow$,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),1.94,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow$ | Keterjangkauan internet
SEA-0004043,THA,Thailand,negara,2024,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),0.35,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0004044,THA,Thailand,negara,2024,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),6.36,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0004045,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_10GB$,Data-only mobile broadband 10GB,4.09,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB$ | Keterjangkauan internet
SEA-0004046,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_10GB_GNI,Data-only mobile broadband 10GB,0.74,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_GNI | Keterjangkauan internet
SEA-0004047,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_10GB_PPP,Data-only mobile broadband 10GB,13.41,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_PPP | Keterjangkauan internet
SEA-0004048,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_1GB$,Data-only mobile broadband 1GB,4.09,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB$ | Keterjangkauan internet
SEA-0004049,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_1GB_GNI,Data-only mobile broadband 1GB,0.74,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB_GNI | Keterjangkauan internet
SEA-0004050,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_1GB_PPP,Data-only mobile broadband 1GB,13.41,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB_PPP | Keterjangkauan internet
SEA-0004051,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_2GB$,Data-only mobile broadband 2GB (2021-2024),4.09,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB$ | Keterjangkauan internet
SEA-0004052,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_2GB_GNI,Data-only mobile broadband 2GB (2021-2024),0.74,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_GNI | Keterjangkauan internet
SEA-0004053,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_2GB_PPP,Data-only mobile broadband 2GB (2021-2024),13.41,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_PPP | Keterjangkauan internet
SEA-0004054,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_5GB$,Data-only mobile broadband 5GB (2025-),4.09,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB$ | Keterjangkauan internet
SEA-0004055,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_5GB_GNI,Data-only mobile broadband 5GB (2025-),0.74,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB_GNI | Keterjangkauan internet
SEA-0004056,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_5GB_PPP,Data-only mobile broadband 5GB (2025-),13.41,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB_PPP | Keterjangkauan internet
SEA-0004057,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_high_2GB$,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",10.46,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB$ | Keterjangkauan internet
SEA-0004058,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_high_2GB_GNI,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",1.89,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_GNI | Keterjangkauan internet
SEA-0004059,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_high_2GB_PPP,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",34.35,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_PPP | Keterjangkauan internet
SEA-0004060,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_low_500$,Low usage bundle (70min+20sms+500MB) (2018-2024),4.52,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500$ | Keterjangkauan internet
SEA-0004061,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_low_500_GNI,Low usage bundle (70min+20sms+500MB) (2018-2024),0.82,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_GNI | Keterjangkauan internet
SEA-0004062,THA,Thailand,negara,2024,Keterjangkauan internet,i271mb_low_500_PPP,Low usage bundle (70min+20sms+500MB) (2018-2024),14.85,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_PPP | Keterjangkauan internet
SEA-0004063,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,91.00279017,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_connectivity,con1 | Konektivitas digital
SEA-0004064,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,97.09842775,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_connectivity,con1 | Konektivitas digital
SEA-0004065,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,92.08018307,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con1 | Konektivitas digital
SEA-0004066,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,88.54624327,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_connectivity,con1 | Konektivitas digital
SEA-0004067,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,98.95126617,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_connectivity,con1 | Konektivitas digital
SEA-0004068,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,92.40330981,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_connectivity,con1 | Konektivitas digital
SEA-0004069,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,91.76833507,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_connectivity,con1 | Konektivitas digital
SEA-0004070,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,86.99640846,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_connectivity,con1 | Konektivitas digital
SEA-0004071,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,95.46019924,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_connectivity,con1 | Konektivitas digital
SEA-0004072,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,93.73103771,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_connectivity,con1 | Konektivitas digital
SEA-0004073,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,86.24206391,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_connectivity,con1 | Konektivitas digital
SEA-0004074,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,91.50746025,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_connectivity,con1 | Konektivitas digital
SEA-0004075,THA,Thailand,negara,2024,Konektivitas digital,con1,Persentase penduduk usia 15 tahun ke atas yang memiliki ponsel untuk melakukan dan menerima panggilan pribadi.,93.35865282,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_connectivity,con1 | Konektivitas digital
SEA-0004076,THA,Thailand,negara,2024,Konektivitas digital,con10,Persentase pengguna ponsel dasar yang dapat menggunakan WhatsApp pada perangkat tersebut.,0.1372691129,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con10 | Konektivitas digital
SEA-0004077,THA,Thailand,negara,2024,Konektivitas digital,con13,Persentase penduduk usia 15 tahun ke atas yang menggunakan ponsel dalam tiga bulan terakhir.,0.4374170707,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con13 | Konektivitas digital
SEA-0004078,THA,Thailand,negara,2024,Konektivitas digital,con4,Persentase penduduk usia 15 tahun ke atas yang menggunakan ponsel milik orang lain dalam tiga bulan terakhir.,3.687516857,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con4 | Konektivitas digital
SEA-0004079,THA,Thailand,negara,2024,Konektivitas digital,con5a,Persentase pengguna ponsel milik orang lain yang menyatakan perangkat tersebut merupakan smartphone.,2.639377612,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con5a | Konektivitas digital
SEA-0004080,THA,Thailand,negara,2024,Konektivitas digital,con5b,Persentase pengguna ponsel milik orang lain yang menyatakan perangkat tersebut merupakan ponsel dasar untuk telepon dan pesan teks.,0.7938513087,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con5b | Konektivitas digital
SEA-0004081,THA,Thailand,negara,2024,Konektivitas digital,con6,Persentase penduduk usia 15 tahun ke atas yang menggunakan kartu SIM pribadi pada ponsel milik orang lain.,0.7571048916,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con6 | Konektivitas digital
SEA-0004082,THA,Thailand,negara,2024,Konektivitas digital,con7,Persentase pengguna ponsel milik orang lain yang penggunaannya diatur oleh anggota keluarga atau pihak lain.,0.266543515,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con7 | Konektivitas digital
SEA-0004083,THA,Thailand,negara,2024,Konektivitas digital,con8,Persentase penduduk usia 15 tahun ke atas yang memiliki anggota rumah tangga dengan ponsel.,2.697965518,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con8 | Konektivitas digital
SEA-0004084,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,85.888172,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_connectivity,con9a | Konektivitas digital
SEA-0004085,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,96.80981437,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_connectivity,con9a | Konektivitas digital
SEA-0004086,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,87.81855251,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_connectivity,con9a | Konektivitas digital
SEA-0004087,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,82.60489283,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_connectivity,con9a | Konektivitas digital
SEA-0004088,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,98.09888797,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_connectivity,con9a | Konektivitas digital
SEA-0004089,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,88.36447179,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_connectivity,con9a | Konektivitas digital
SEA-0004090,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,87.29168854,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_connectivity,con9a | Konektivitas digital
SEA-0004091,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,81.51938306,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_connectivity,con9a | Konektivitas digital
SEA-0004092,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,92.00664033,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_connectivity,con9a | Konektivitas digital
SEA-0004093,THA,Thailand,negara,2024,Konektivitas digital,con9a,Persentase penduduk usia 15 tahun ke atas yang menggunakan smartphone sebagai ponsel utama.,89.69057373,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_connectivity,con9a | Konektivitas digital
